# Hytale Item IDs — 2026-07-04T23:10:15.528252121Z
# Format: id | maxStack | hasBlock | consumable
# Gesamt: 3690 Items (Vanilla + alle geladenen Plugins)

*Container_Bucket_State_Filled_Milk | maxStack=1 | hasBlock=true | consumable=true
Ingredient_Leather_Light | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Leather_Medium | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Leather_Prismic | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Leather_Scaled | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Leather_Soft | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Leather_Storm | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_100 | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Aubergine | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Carrot | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Cauliflower | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Chilli | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Concentrated | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Corn | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Cotton | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Lettuce | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Onion | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Potato | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Pumpkin | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Rice | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Tomato | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Turnip | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Life_Essence_Wheat | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Lightning_Essence | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Motes_Light | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Poop | maxStack=100 | hasBlock=true | consumable=false
Ingredient_Powder_Boom | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Sac_Venom | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Salt | maxStack=25 | hasBlock=true | consumable=false
Ingredient_Sinue_Cindersinue | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Spices | maxStack=25 | hasBlock=true | consumable=false
Ingredient_Stick | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Strap_Leather | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Stud_Iron | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Tree_Bark | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Tree_Sap | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Void_Essence | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Voidheart | maxStack=100 | hasBlock=false | consumable=false
Ingredient_Water_Essence | maxStack=100 | hasBlock=false | consumable=false
Instance_Gateway | maxStack=100 | hasBlock=true | consumable=false
Kweebec_Ancient | maxStack=100 | hasBlock=true | consumable=false
Launchpad | maxStack=100 | hasBlock=true | consumable=false
Leave_Instance | maxStack=100 | hasBlock=true | consumable=false
Lobby_Wall_Poster01 | maxStack=100 | hasBlock=true | consumable=false
Lobby_Wall_Poster_Small01 | maxStack=100 | hasBlock=true | consumable=false
Media_RemoteControl | maxStack=100 | hasBlock=false | consumable=false
Memory_Particle | maxStack=100 | hasBlock=false | consumable=false
Metal_Bronze | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Decorative | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Fence | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Half | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Ornate | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Chimney | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Large | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Large_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Large_Mouthpiece | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Long | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Pipe_Short | maxStack=50 | hasBlock=true | consumable=false
Metal_Bronze_Roof | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Smooth | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Metal_Bronze_Stairs | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Decorative | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Fence | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Half | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Ornate | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Chimney | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Large | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Large_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Large_Mouthpiece | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Long | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Pipe_Short | maxStack=50 | hasBlock=true | consumable=false
Metal_Copper_Roof | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Roof_Flat | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Roof_Shallow | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Roof_Steep | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Smooth | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Metal_Copper_Stairs | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Chimney | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Large | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Large_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Large_Mouthpiece | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Long | maxStack=50 | hasBlock=true | consumable=false
Metal_Gold_Pipe_Short | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Decorative | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Fence | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Gutter | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Half | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Ornate | maxStack=100 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Chimney | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Large | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Large_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Large_Mouthpiece | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Long | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Pipe_Short | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Roof | maxStack=100 | hasBlock=true | consumable=false
Metal_Iron_Roof_Flat | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Roof_Shallow | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Roof_Steep | maxStack=50 | hasBlock=true | consumable=false
Metal_Iron_Smooth | maxStack=100 | hasBlock=true | consumable=false
Metal_Iron_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Metal_Iron_Stairs | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Decorative | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Fence | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Half | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Ornate | maxStack=100 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Chimney | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Large | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Large_Corner | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Large_Mouthpiece | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Long | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Pipe_Short | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Roof | maxStack=100 | hasBlock=true | consumable=false
Metal_Zinc_Roof_Flat | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Roof_Shallow | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Roof_Steep | maxStack=50 | hasBlock=true | consumable=false
Metal_Zinc_Smooth | maxStack=100 | hasBlock=true | consumable=false
Metal_Zinc_Smooth_Half | maxStack=100 | hasBlock=true | consumable=false
Metal_Zinc_Stairs | maxStack=50 | hasBlock=true | consumable=false
Objective_Bounty | maxStack=100 | hasBlock=true | consumable=false
Objective_Treasure_Map | maxStack=100 | hasBlock=true | consumable=false
Ore_Adamantite | maxStack=25 | hasBlock=false | consumable=false
Ore_Adamantite_Magma | maxStack=25 | hasBlock=true | consumable=false
Ore_Adamantite_Magma_Cracked | maxStack=100 | hasBlock=true | consumable=false
Ore_Cobalt | maxStack=25 | hasBlock=false | consumable=false
Ore_Cobalt_Shale | maxStack=25 | hasBlock=true | consumable=false
Ore_Cobalt_Slate | maxStack=25 | hasBlock=true | consumable=false
Ore_Cobalt_Slate_Cracked | maxStack=100 | hasBlock=true | consumable=false
Ore_Copper | maxStack=25 | hasBlock=false | consumable=false
Ore_Copper_Sandstone | maxStack=25 | hasBlock=true | consumable=false
Ore_Copper_Shale | maxStack=25 | hasBlock=true | consumable=false
Ore_Copper_Stone | maxStack=25 | hasBlock=true | consumable=false
Ore_Gold | maxStack=25 | hasBlock=false | consumable=false
Ore_Gold_Basalt | maxStack=25 | hasBlock=true | consumable=false
Ore_Gold_Calcite | maxStack=25 | hasBlock=true | consumable=false
Ore_Gold_Sandstone | maxStack=25 | hasBlock=true | consumable=false
Ore_Gold_Shale | maxStack=25 | hasBlock=true | consumable=false
Ore_Gold_Stone | maxStack=25 | hasBlock=true | consumable=false
Ore_Gold_Volcanic | maxStack=25 | hasBlock=true | consumable=false
Ore_Iron | maxStack=25 | hasBlock=false | consumable=false
Ore_Iron_Basalt | maxStack=25 | hasBlock=true | consumable=false
Ore_Iron_Basalt_Cracked | maxStack=100 | hasBlock=true | consumable=false
Ore_Iron_Sandstone | maxStack=25 | hasBlock=true | consumable=false
Ore_Iron_Shale | maxStack=25 | hasBlock=true | consumable=false
Ore_Iron_Slate | maxStack=25 | hasBlock=true | consumable=false
Ore_Iron_Stone | maxStack=25 | hasBlock=true | consumable=false
Ore_Iron_Volcanic | maxStack=25 | hasBlock=true | consumable=false
Ore_Mithril | maxStack=25 | hasBlock=false | consumable=false
Ore_Mithril_Stone | maxStack=25 | hasBlock=true | consumable=false
Ore_Onyxium | maxStack=25 | hasBlock=false | consumable=false
Ore_Prisma | maxStack=25 | hasBlock=false | consumable=false
Ore_Silver | maxStack=25 | hasBlock=false | consumable=false
Ore_Silver_Basalt | maxStack=25 | hasBlock=true | consumable=false
Ore_Silver_Sandstone | maxStack=25 | hasBlock=true | consumable=false
Ore_Silver_Shale | maxStack=25 | hasBlock=true | consumable=false
Ore_Silver_Slate | maxStack=25 | hasBlock=true | consumable=false
Ore_Silver_Stone | maxStack=25 | hasBlock=true | consumable=false
Ore_Silver_Volcanic | maxStack=25 | hasBlock=true | consumable=false
Ore_Thorium | maxStack=25 | hasBlock=false | consumable=false
Ore_Thorium_Mud | maxStack=25 | hasBlock=true | consumable=false
Ore_Thorium_Mud_Cracked | maxStack=100 | hasBlock=true | consumable=false
Ore_Thorium_Sandstone | maxStack=25 | hasBlock=true | consumable=false
Plant_Barnacles | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Dead_Lavathorn | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Dead_Twisted | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Dry_Magic | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Dry_Sandthorn | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Dry_Twisted | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Moss_Twisted | maxStack=100 | hasBlock=true | consumable=false
Plant_Bramble_Winter | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Arid | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Arid_Palm | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Arid_Red | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Arid_Sharp | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Bramble | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Crystal | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Dead | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Dead_Hanging | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Dead_Tall | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Dead_Twisted | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Green | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Hanging | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Jungle | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Lush | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Wet | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Winter | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Winter_Red | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Winter_Sharp | maxStack=100 | hasBlock=true | consumable=false
Plant_Bush_Winter_Snow | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_1 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_2 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_3 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_Ball_1 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_Flat_1 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_Flat_2 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_Flat_3 | maxStack=100 | hasBlock=true | consumable=false
Plant_Cactus_Flower | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Blue | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Cyan | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Dead | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Dead2 | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Dead2_Half | maxStack=50 | hasBlock=true | consumable=false
Plant_Coral_Block_Dead_Half | maxStack=50 | hasBlock=true | consumable=false
Plant_Coral_Block_Green | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Grey | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Lime | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Orange | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Pink | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Poison | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Purple | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Red | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Violet | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_White | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Block_Yellow | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Blue | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Cyan | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Dead | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Dead2 | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Dead3 | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Green | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Grey | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Lime | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Orange | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Pink | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Poisoned | maxStack=100 | hasBlock=true | consumable=false
Plant_Coral_Bush_Purple | maxStack=100 | hasBlock=true | consumable=false
